0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	58884	fdbd:f115:35b2:757c:7dec:27d0:608e:649f	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	33027	fdbd:f115:35b2:fc5e:7d19:2790:6002:632c	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	50114	fdbd:f115:35b2:c089:7df9:27ae:6056:62c8	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	53096	fdbd:f115:35b2:6e00:7d58:274f:60dd:5016	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	41014	fdbd:f115:35b2:d79c:7d21:27e3:603c:4b2b	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	47899	fdbd:f115:35b2:3964:7d6e:2768:6001:31fe	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	55287	fdbd:f115:35b2:9eb8:7d08:277d:6064:2ea2	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	50408	fdbd:f115:35b2:f93a:7de5:27f4:60af:24e9	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	54381	fdbd:f115:35b2:c8e8:7d79:27ba:602f:23dd	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	46569	fdbd:f115:35b2:50a4:7d81:2775:605f:2290	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	2	0.00	0.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	49168	fdbd:f115:35b2:9092:7dce:27e2:6089:215a	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	38550	fdbd:f115:35b2:6dc8:7dc2:2701:60b0:1ffc	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	52132	fdbd:f115:35b2:91af:7da0:273b:6016:1e74	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	54881	fdbd:f115:35b2:ddf0:7d9f:27d2:6053:12ce	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	50079	fdbd:f115:35b2:e1f5:7df2:27db:6031:0370	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	37657	fdbd:f115:35b2:6363:7df8:274f:60e1:009a	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	55143	fdbd:f115:35b2:69c9:7da2:2788:60d3:0fd3	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	54579	fdbd:f115:35b2:b2f8:7d86:275c:6061:0719	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	42268	fdbd:f115:35b2:b97f:7df9:276b:60e0:1fc2	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	42467	fdbd:f115:35b2:bfdf:7d16:278d:60a3:18d1	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	32803	fdbd:f115:35b2:436c:7d37:273d:60db:1129	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	33838	fdbd:f115:35b2:30f7:7d80:2706:602d:19f5	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	47785	fdbd:f115:35b2:eb6c:7d31:2781:604e:14aa	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	59160	fdbd:f115:35b2:8079:7d18:27d7:6038:0f8e	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	44050	fdbd:f115:35b2:6caf:7df8:27a4:60e4:171a	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	56260	fdbd:f115:35b2:31c5:7dfa:27f8:6047:0fce	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	50447	fdbd:f115:35b2:61bb:7d6f:274d:6096:47c1	53413	08:19:08	udp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	54199	fdbd:f115:35b2:6d9d:7d73:275d:60d0:43cc	53413	08:19:08	udp
0.000320	dns	58	100	8	1.00	0.00	0.00	78	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	55232	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:08	udp
0.000329	dns	45	80	9	1.00	0.00	0.00	78	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	33126	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:08	udp
0.000360	dns	45	134	10	1.00	0.00	0.00	16	94	0.00	0.00	0.00	SF	0	0	0	-1	fdbd:f115:35b2:3b38:7d12:2706:61a2:3735	42186	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:08	udp
0.000372	dns	39	83	11	1.00	0.00	0.00	77	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	39680	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:08	udp
0.000452	dns	51	225	2	0.00	0.00	0.00	0	0	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:3e58:48d0:306a:3fac:290f	51710	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	53	08:19:08	udp
0.000515	dns	51	93	3	0.33	0.00	0.00	0	1	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:456a:4826:30ef:3f8d:2fd5	6309	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	53	08:19:08	udp
0.068374	other	225	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	43290	fdbd:f115:35b2:825a:7db7:270d:60f9:2018	53413	08:19:08	udp
0.080384	other	225	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:1808:1765:2eb9:1e79:7d38	59093	fdbd:f115:35b2:fc7f:7d04:2795:609e:4570	53413	08:19:08	udp
0.967528	ssh	520	1564	4	0.50	0.00	0.00	64	63	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:2bf6:35ac:2b0d:2cee:3907	54952	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	22	08:19:08	tcp
1.529414	ssh	605	2605	2	1.00	0.00	0.00	34	33	0.00	0.00	0.00	RSTO	0	0	0	-1	fdbd:f115:35b2:8ef9:13b1:0677:17b2:1f36	65181	fdbd:f115:35b2:c152:7d74:2701:61f4:35ec	22	08:19:08	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	0	0	0.00	0.00	0.00	OTH	402-1-15(1)	0	0	-1	fdbd:f115:35b2:5f60:687c:0f97:33e9:2bb5	3	fdbd:f115:35b2:53a7:7d76:27b3:604e:0fc4	3	08:19:09	icmp
0.000314	dns	39	83	8	1.00	0.00	0.00	77	93	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	45411	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:09	udp
0.000327	dns	58	100	9	1.00	0.00	0.00	77	93	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	52318	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:09	udp
0.000334	dns	39	83	10	1.00	0.00	0.00	77	93	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	33445	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:09	udp
0.000362	dns	45	80	11	1.00	0.00	0.00	78	93	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	45482	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:09	udp
0.000370	dns	45	80	12	1.00	0.00	0.00	79	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	52242	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:09	udp
0.000737	dns	58	100	13	1.00	0.00	0.00	79	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	35366	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:09	udp
0.716737	ssh	520	1564	4	0.50	0.00	0.00	64	63	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:2bf6:35ac:2b0d:2cee:3907	55511	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	22	08:19:09	tcp
0.732598	ssh	520	1564	5	0.60	0.00	0.00	64	63	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:2bf6:35ac:2b0d:2cee:3907	55289	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	22	08:19:09	tcp
3.205999	other	0	0	1	1.00	1.00	0.97	0	1	0.00	0.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:9e7e:58ea:4fde:00b1:4904	1042	fdbd:f115:35b2:b2f8:7d86:275c:6061:0719	445	08:19:09	tcp
0.000000	other	0	0	0	0.00	0.00	0.97	5	34	0.00	1.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:5309:500c:05ba:54e0:5232	34926	fdbd:f115:35b2:4a32:7d19:274d:6181:2b69	25	08:19:10	tcp
0.000331	dns	58	100	10	1.00	0.00	0.00	79	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	36740	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:10	udp
0.000368	dns	39	83	11	1.00	0.00	0.00	79	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	47514	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:10	udp
0.000378	dns	45	80	12	1.00	0.00	0.00	79	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	57730	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:10	udp
0.000398	dns	45	134	13	1.00	0.00	0.00	15	94	0.00	0.00	0.00	SF	0	0	0	-1	fdbd:f115:35b2:3b38:7d12:2706:61a2:3735	47310	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:10	udp
0.710512	ssh	520	1564	5	0.60	0.00	0.00	65	64	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:2bf6:35ac:2b0d:2cee:3907	55702	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	22	08:19:10	tcp
1.027647	ssh	605	2605	1	1.00	0.00	0.00	34	33	0.00	0.00	0.00	RSTO	0	0	0	-1	fdbd:f115:35b2:8ef9:13b1:0677:17b2:1f36	65516	fdbd:f115:35b2:c152:7d74:2701:61f4:35ec	22	08:19:10	tcp
0.000000	other	0	0	0	0.00	0.00	0.67	60	66	0.02	0.92	0.83	S0	0	0	0	-1	fdbd:f115:35b2:399d:405c:0957:0c39:0f70	3060	fdbd:f115:35b2:c891:7db9:2762:6182:03eb	445	08:19:11	tcp
0.000000	other	0	0	1	1.00	1.00	0.75	98	98	0.01	1.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:399d:405c:0957:0c39:0f70	3063	fdbd:f115:35b2:c891:7db9:2762:6182:03eb	139	08:19:11	tcp
0.000000	other	0	0	0	0.00	0.00	0.80	0	0	0.00	0.00	0.00	S0	0	0	0	-1	fdbd:f115:35b2:8f24:0bba:309d:3d2c:0315	59239	fdbd:f115:35b2:4d34:7d98:27fb:606b:005e	3544	08:19:11	udp
0.000000	other	0	0	1	1.00	1.00	0.83	6	35	0.17	1.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:be91:0082:0fb3:7f82:0dff	60505	fdbd:f115:35b2:4a32:7d19:274d:6181:2b69	25	08:19:11	tcp
0.000313	dns	45	80	10	1.00	0.00	0.00	79	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	35918	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:11	udp
0.000331	dns	45	134	11	1.00	0.00	0.00	15	94	0.00	0.00	0.00	SF	0	0	0	-1	fdbd:f115:35b2:3b38:7d12:2706:61a2:3735	63915	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:11	udp
0.000364	dns	58	100	12	1.00	0.00	0.00	79	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	46015	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:11	udp
0.000399	dns	39	83	13	1.00	0.00	0.00	79	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	44192	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:11	udp
0.686266	ssh	520	1564	3	1.00	0.00	0.00	65	64	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:2bf6:35ac:2b0d:2cee:3907	55942	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	22	08:19:11	tcp
1.043879	ssh	605	2605	1	1.00	0.00	0.00	34	33	0.00	0.00	0.00	RSTO	0	0	0	-1	fdbd:f115:35b2:8ef9:13b1:0677:17b2:1f36	9206	fdbd:f115:35b2:c152:7d74:2701:61f4:35ec	22	08:19:11	tcp
0.000000	other	0	0	0	0.00	0.00	1.00	3	18	0.00	1.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:855b:197f:0599:685c:3620	28087	fdbd:f115:35b2:a440:7d94:278d:61f4:31d3	25	08:19:12	tcp
0.000000	other	0	0	2	1.00	1.00	1.00	98	98	0.01	1.00	1.00	S0	0	0	0	-1	fdbd:f115:35b2:399d:405c:0957:0c39:0f70	3061	fdbd:f115:35b2:c891:7db9:2762:6182:03eb	139	08:19:12	tcp
0.000022	dns	45	134	8	1.00	0.00	0.00	15	94	0.00	0.00	0.00	SF	0	0	0	-1	fdbd:f115:35b2:3b38:7d12:2706:61a2:3735	56414	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:12	udp
0.000303	dns	39	83	9	1.00	0.00	0.00	78	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	49772	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:12	udp
0.000308	dns	58	100	10	1.00	0.00	0.00	78	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	49279	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:12	udp
0.000372	dns	45	80	11	1.00	0.00	0.00	78	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	57649	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:12	udp
0.000376	dns	58	100	12	1.00	0.00	0.00	78	94	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	39155	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:12	udp
0.000416	dns	39	83	13	1.00	0.00	0.00	79	95	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	57325	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:12	udp
0.000452	dns	45	80	14	1.00	0.00	0.00	79	95	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	40643	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:12	udp
0.674937	ssh	520	1564	2	1.00	0.00	0.00	64	63	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:2bf6:35ac:2b0d:2cee:3907	56175	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	22	08:19:12	tcp
0.708771	ssh	520	1564	3	1.00	0.00	0.00	64	63	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:2bf6:35ac:2b0d:2cee:3907	56399	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	22	08:19:12	tcp
0.985122	ssh	605	2605	2	1.00	0.00	0.00	34	33	0.00	0.00	0.00	RSTO	0	0	0	-1	fdbd:f115:35b2:8ef9:13b1:0677:17b2:1f36	9465	fdbd:f115:35b2:c152:7d74:2701:61f4:35ec	22	08:19:12	tcp
0.000000	other	0	0	2	0.00	0.00	1.00	3	7	1.00	1.00	0.86	S0	0	0	0	-1	fdbd:f115:35b2:dd87:2bfc:39dc:2776:2316	19920	fdbd:f115:35b2:c152:7d74:2701:61f4:35ec	25	08:19:13	tcp
0.000396	dns	58	100	11	1.00	0.00	0.00	79	95	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	41361	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:13	udp
0.000464	dns	39	83	12	1.00	0.00	0.00	79	95	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	57815	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:13	udp
0.000504	dns	45	134	13	1.00	0.00	0.00	16	95	0.00	0.00	0.00	SF	0	0	0	-1	fdbd:f115:35b2:3b38:7d12:2706:61a2:3735	53209	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:13	udp
0.000545	dns	45	80	14	1.00	0.00	0.00	79	95	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	33075	fdbd:f115:35b2:8438:7d3c:279a:7d2c:3c72	53	08:19:13	udp
0.664803	ssh	520	1564	3	1.00	0.00	0.00	64	63	0.00	0.00	0.00	SF	0	0	0	1	fdbd:f115:35b2:2bf6:35ac:2b0d:2cee:3907	56607	fdbd:f115:35b2:fcaa:7dfe:279e:07a5:0fce	22	08:19:13	tcp
